student_id,akt_kode,fortolket_res,termin,belastning
3674,S1676,bestået,E20,0
3674,1025,bestået,E18,5
3674,1418,bestået,E19,5
3674,42101,bestået,E18,5
3674,1617,ikke bestået,E19,5
3674,2635,bestået,E18,5
3674,2105,bestået,F20,5
3673,1017,bestået,E17,5
3673,2450,bestået,F19,5
3673,1227,bestået,F20,5
3673,2502,bestået,E19,5
3673,1666,bestået,F19,10
3673,1018,bestået,E19,5
3673,2403,bestået,F18,5
3673,42611,bestået,E19,5
3673,B01-15,bestået,F20,15
3673,2405,bestået,E18,5
3673,2526,bestået,F19,5
3673,1005,bestået,F18,20
3673,26027,bestået,F18,5
3673,2525,bestået,E17,10
3673,2601,bestået,F18,5
3673,2417,bestået,F19,5
3673,10022,bestået,F18,10
3673,10022,forsøg,F18,10
3673,S1676,bestået,E20,0
3673,1025,bestået,E18,5
3673,1418,bestået,E19,5
3673,2102,bestået,F20,5
3673,2441,bestået,E18,5
3673,42429,bestået,F19,5
3673,42429,forsøg,F19,5
3673,42101,bestået,E18,5
3673,2635,bestået,E18,5
3673,2105,bestået,F19,5
3673,2418,ikke bestået,E19,5
3672,1017,bestået,E18,5
3672,1405,bestået,F20,5
3672,1410,bestået,F19,5
3672,1426,bestået,E19,5
3672,1125,bestået,E19,5
3672,1666,bestået,F20,10
3672,1018,bestået,E19,5
3672,2403,forsøg,F19,5
3672,2403,ikke bestået,F19,5
3672,2526,bestået,F20,5
3672,1005,bestået,F19,20
3672,26027,bestået,F19,5
3672,2525,bestået,E18,10
3672,2601,bestået,F19,5
3672,S01-05-1,bestået,F20,5
3672,42611,bestået,F19,5
3672,10022,bestået,F19,10
3672,1025,bestået,E19,5
3672,42101,bestået,E19,5
3672,2233,bestået,F20,5
3671,1017,bestået,E19,5
3671,2402,bestået,E19,5
3671,10050,bestået,F20,10
3671,1037,bestået,F19,5
3671,1604,bestået,F19,5
3671,26050,bestået,E19,5
3671,42611,bestået,E19,5
3671,27001,bestået,E18,10
3671,2526,bestået,F20,5
3671,2512,bestået,F20,5
3671,1005,bestået,F19,20
3671,2601,bestået,E19,5
3671,2633,bestået,E18,5
3671,2417,bestået,F20,5
3671,42101,forsøg,F20,5
3671,42101,bestået,F20,5
3671,2635,bestået,E19,5
3670,2450,bestået,E19,5
3670,1666,bestået,F20,10
3670,1325,bestået,F20,5
3670,1325,forsøg,F19,5
3670,2526,ikke bestået,F20,5
3670,2525,bestået,E19,10
3670,2601,forsøg,F19,5
3670,2601,bestået,E19,5
3670,2601,forsøg,F19,5
3670,2417,ikke bestået,F19,5
3670,42101,bestået,E19,5
3670,42101,forsøg,F19,5
3670,42101,forsøg,F19,5
3670,2105,bestået,F20,5
3669,1017,bestået,E18,5
3669,1604,bestået,F20,5
3669,2502,bestået,E19,5
3669,1125,bestået,E19,5
3669,1666,bestået,F20,10
3669,2403,bestået,F19,5
3669,2405,bestået,E19,5
3669,2526,bestået,F20,5
3669,1005,bestået,F19,20
3669,26027,bestået,F19,5
3669,2525,bestået,E18,10
3669,2601,bestået,F19,5
3669,2417,bestået,F20,5
3669,10022,bestået,F19,10
3669,1025,bestået,E19,5
3669,42101,bestået,E19,5
3669,2635,bestået,E19,5
3669,2105,bestået,F20,5
3669,42611,bestået,F20,5
3668,1017,bestået,E18,5
3668,2450,bestået,E19,5
3668,2502,bestået,E19,5
3668,1125,bestået,E19,5
3668,1666,bestået,F20,10
3668,2403,bestået,F19,5
3668,2405,bestået,E19,5
3668,2526,bestået,F20,5
3668,1005,bestået,F19,20
3668,26027,bestået,F19,5
3668,2525,bestået,E18,10
3668,2601,bestået,F19,5
3668,2417,bestået,F20,5
3668,10022,bestået,F19,10
3668,1025,bestået,E19,5
3668,2635,bestået,E19,5
3668,2582,bestået,F20,5
3668,2582,forsøg,F20,5
3667,1017,bestået,E18,5
3667,1604,bestået,F20,5
3667,1227,bestået,F20,5
3667,2502,bestået,E19,5
3667,1125,bestået,E19,5
3667,1666,bestået,F20,10
3667,2610,bestået,E19,5
3667,2403,bestået,F19,5
3667,2405,bestået,E19,5
3667,2526,bestået,F20,5
3667,1005,bestået,F19,20
3667,2525,bestået,E18,10
3667,2601,bestået,F19,5
3667,S01-05-1,bestået,F20,5
3667,10022,bestået,F19,10
3667,1025,bestået,E19,5
3667,42101,bestået,F19,5
3667,2635,bestået,E19,5
3666,1017,bestået,E18,5
3666,2686,bestået,F20,5
3666,1125,bestået,E19,5
3666,1666,bestået,F20,10
3666,1018,bestået,E19,5
3666,1325,bestået,F20,5
3666,2403,bestået,F19,5
3666,2405,bestået,E19,5
3666,2526,bestået,F20,5
3666,1005,bestået,F19,20
3666,26027,bestået,F19,5
3666,2525,bestået,E18,10
3666,2601,bestået,F19,5
3666,10022,bestået,F19,10
3666,1025,bestået,E19,5
3666,42101,bestået,F19,5
3666,2635,bestået,E19,5
3666,2105,bestået,F20,5
3666,42611,bestået,F20,5
3665,1017,bestået,E18,5
3665,1227,bestået,F20,5
3665,1125,bestået,E19,5
3665,1666,bestået,F20,10
3665,1018,bestået,E19,5
3665,2403,bestået,F19,5
3665,2405,bestået,E19,5
3665,2526,bestået,F20,5
3665,1005,bestået,F19,20
3665,2525,bestået,E18,10
3665,2601,bestået,F19,5
3665,S01-05-1,bestået,F20,5
3665,42611,bestået,F19,5
3665,10022,bestået,F19,10
3665,1025,bestået,E19,5
3665,42429,bestået,F20,5
3665,42101,bestået,E19,5
3665,2635,bestået,E19,5
3665,2105,bestået,F19,5
3664,1017,bestået,E18,5
3664,1604,bestået,F20,5
3664,1227,bestået,F20,5
3664,2502,bestået,E19,5
3664,1125,bestået,E19,5
3664,1666,bestået,F20,10
3664,2610,bestået,E19,5
3664,2403,bestået,F19,5
3664,2405,bestået,E19,5
3664,2526,bestået,F20,5
3664,1005,bestået,F19,20
3664,2525,bestået,E18,10
3664,2601,bestået,F19,5
3664,S01-05-1,bestået,F20,5
3664,10022,bestået,F19,10
3664,1025,bestået,E19,5
3664,42101,bestået,F19,5
3664,2635,bestået,E19,5
3663,1017,bestået,E18,5
3663,2686,bestået,F20,5
3663,1125,bestået,E19,5
3663,1666,bestået,F20,10
3663,1018,bestået,E19,5
3663,1325,bestået,F20,5
3663,2403,bestået,F19,5
3663,2405,bestået,E19,5
3663,2526,bestået,F20,5
3663,1005,bestået,F19,20
3663,26027,bestået,F19,5
3663,2525,bestået,E18,10
3663,2601,bestået,F19,5
3663,10022,bestået,F19,10
3663,1025,bestået,E19,5
3663,42101,bestået,F19,5
3663,2635,bestået,E19,5
3663,2105,bestået,F20,5
3663,42611,bestået,F20,5
3662,1017,bestået,E18,5
3662,1410,bestået,F20,5
3662,1125,bestået,E19,5
3662,1666,bestået,F20,10
3662,1018,bestået,E19,5
3662,1325,bestået,F20,5
3662,2403,bestået,F19,5
3662,2526,bestået,F20,5
3662,1005,bestået,F19,20
3662,2525,bestået,E18,10
3662,2601,bestået,F19,5
3662,S30-05-1,bestået,E19,5
3662,S01-05-1,bestået,F20,5
3662,26000,bestået,E19,5
3662,10022,bestået,F19,10
3662,1025,bestået,E19,5
3662,42101,bestået,F19,5
3662,2635,bestået,E19,5
3662,2105,bestået,F20,5
3662,2418,bestået,E19,5
3662,42611,bestået,F20,5
3661,1017,bestået,E18,5
3661,1227,bestået,F20,5
3661,2502,bestået,E19,5
3661,1125,bestået,E19,5
3661,1666,bestået,F20,10
3661,1018,bestået,E19,5
3661,2403,bestået,F19,5
3661,2405,bestået,E19,5
3661,2526,bestået,F20,5
3661,1005,bestået,F19,20
3661,26027,bestået,F19,5
3661,2525,bestået,E18,10
3661,2601,bestået,F19,5
3661,S01-05-1,bestået,F20,5
3661,10022,bestået,F19,10
3661,1025,bestået,E19,5
3661,2635,bestået,E19,5
3660,1017,bestået,E18,5
3660,2402,bestået,E19,5
3660,1227,ikke bestået,F20,5
3660,1125,bestået,E19,5
3660,1666,bestået,F20,10
3660,1018,bestået,E19,5
3660,2526,bestået,F20,5
3660,1005,bestået,F19,20
3660,2525,bestået,E18,10
3660,2601,bestået,F19,5
3660,S01-05-1,forsøg,F20,5
3660,S01-05-1,bestået,F20,5
3660,10022,bestået,F19,10
3660,1025,bestået,E19,5
3660,42429,bestået,F20,5
3660,42101,bestået,F19,5
3660,2635,bestået,E19,5
3659,1017,bestået,E18,5
3659,2502,bestået,E19,5
3659,1018,bestået,E19,5
3659,2403,bestået,F19,5
3659,2405,bestået,E19,5
3659,1005,bestået,F19,20
3659,26027,bestået,F19,5
3659,2525,bestået,E18,10
3659,2601,bestået,F19,5
3659,1025,bestået,E19,5
3659,2635,bestået,E19,5
3659,42611,bestået,F20,5
3658,1017,bestået,E18,5
3658,2450,bestået,E19,5
3658,1604,bestået,F20,5
3658,2502,bestået,E19,5
3658,1125,bestået,E19,5
3658,1666,bestået,F20,10
3658,1018,bestået,E19,5
3658,2403,bestået,F19,5
3658,2526,bestået,F20,5
3658,1005,bestået,F19,20
3658,26027,bestået,F19,5
3658,2525,bestået,E18,10
3658,2601,bestået,F19,5
3658,S01-05-1,bestået,F20,5
3658,2417,bestået,F20,5
3658,10022,bestået,F19,10
3658,1025,bestået,E19,5
3658,2635,bestået,E19,5
3658,2105,bestået,F20,5
3657,1017,bestået,E18,5
3657,2450,bestået,F20,5
3657,2502,bestået,E19,5
3657,2506,bestået,F20,5
3657,1125,bestået,E19,5
3657,1666,bestået,F20,10
3657,2403,bestået,F19,5
3657,2405,bestået,E19,5
3657,2526,bestået,F20,5
3657,1005,bestået,F19,20
3657,26027,bestået,F19,5
3657,2525,bestået,E18,10
3657,2601,bestået,F19,5
3657,10022,bestået,F19,10
3657,1025,bestået,E19,5
3657,42101,bestået,F20,5
3657,2635,bestået,E19,5
3656,1017,bestået,E18,5
3656,1604,bestået,F20,5
3656,1227,bestået,F20,5
3656,2502,bestået,E19,5
3656,1125,bestået,E19,5
3656,1666,bestået,F20,10
3656,1018,bestået,E19,5
3656,2403,bestået,F19,5
3656,2405,bestået,E19,5
3656,2526,bestået,F20,5
3656,1005,bestået,F19,20
3656,2525,bestået,E18,10
3656,2601,bestået,F19,5
3656,S01-05-1,bestået,F20,5
3656,10022,bestået,F19,10
3656,1025,bestået,E19,5
3656,42101,bestået,F19,5
3656,2635,bestået,E19,5
3656,42611,bestået,F20,5
3655,2561,bestået,E19,5
3655,1017,bestået,E18,5
3655,1227,bestået,F20,5
3655,2502,bestået,E19,5
3655,1125,bestået,E19,5
3655,1666,bestået,F20,10
3655,1666,forsøg,F20,10
3655,2403,bestået,F19,5
3655,2405,bestået,E19,5
3655,2526,bestået,F20,5
3655,1005,bestået,F19,20
3655,2525,bestået,E18,10
3655,2601,bestået,F19,5
3655,42611,bestået,F19,5
3655,10022,bestået,F19,10
3655,1025,bestået,E19,5
3655,2102,bestået,F19,5
3655,42101,bestået,F20,5
3655,2635,bestået,E19,5
3655,2105,bestået,F20,5
3654,1017,bestået,E18,5
3654,1604,bestået,F20,5
3654,1227,bestået,F20,5
3654,2502,bestået,E19,5
3654,1125,bestået,E19,5
3654,1666,bestået,F20,10
3654,2610,bestået,E19,5
3654,2405,bestået,E19,5
3654,2526,bestået,F20,5
3654,1005,bestået,F19,20
3654,26027,bestået,F19,5
3654,2525,bestået,E18,10
3654,2601,bestået,F19,5
3654,S01-05-1,bestået,F20,5
3654,10022,bestået,F19,10
3654,1025,bestået,E19,5
3654,2635,bestået,E19,5
3653,1017,bestået,E18,5
3653,2686,bestået,F20,5
3653,2502,bestået,E19,5
3653,1125,bestået,E19,5
3653,1666,bestået,F20,10
3653,1018,bestået,E19,5
3653,1325,bestået,F20,5
3653,2403,bestået,F19,5
3653,2405,bestået,E19,5
3653,2526,bestået,F20,5
3653,1005,bestået,F19,20
3653,26027,bestået,F19,5
3653,2525,bestået,E18,10
3653,2601,bestået,F19,5
3653,S01-05-1,bestået,F20,5
3653,10022,bestået,F19,10
3653,1025,bestået,E19,5
3653,42101,bestået,F19,5
3653,2635,bestået,E19,5
3653,42611,bestået,F20,5
3652,1017,bestået,E18,5
3652,2450,bestået,F20,5
3652,1227,bestået,F20,5
3652,1125,bestået,E19,5
3652,1666,bestået,F20,10
3652,1018,bestået,E19,5
3652,2403,bestået,F19,5
3652,2405,bestået,E19,5
3652,2526,bestået,F20,5
3652,1005,bestået,F19,20
3652,42114,bestået,E19,5
3652,2525,bestået,E18,10
3652,2601,bestået,F19,5
3652,10022,bestået,F19,10
3652,1025,bestået,E19,5
3652,42101,bestået,F19,5
3652,2635,bestået,E19,5
3652,2105,bestået,F20,5
3651,1017,bestået,E18,5
3651,1125,bestået,E19,5
3651,1666,bestået,F20,10
3651,1325,bestået,F20,5
3651,2403,bestået,F19,5
3651,2405,bestået,E19,5
3651,2526,bestået,F20,5
3651,1005,bestået,F19,20
3651,26027,bestået,F19,5
3651,2525,bestået,E18,10
3651,2601,bestået,F19,5
3651,S01-05-1,bestået,F20,5
3651,2417,bestået,F20,5
3651,10022,bestået,F19,10
3651,1025,bestået,E19,5
3651,42101,bestået,F19,5
3651,2635,bestået,E19,5
3651,2418,bestået,E19,5
3651,42611,bestået,F20,5
3650,1017,bestået,E18,5
3650,2502,bestået,E19,5
3650,1125,bestået,E19,5
3650,1666,bestået,F20,10
3650,1018,bestået,E19,5
3650,1325,bestået,F20,5
3650,2403,bestået,F19,5
3650,2405,bestået,E19,5
3650,2526,bestået,F20,5
3650,1005,bestået,F19,20
3650,26028,bestået,E18,5
3650,2525,bestået,E18,10
3650,2601,bestået,F19,5
3650,2417,bestået,F20,5
3650,10022,bestået,F19,10
3650,1025,bestået,E19,5
3650,42101,bestået,F19,5
3650,2635,bestået,E19,5
3650,2105,bestået,F20,5
3650,42611,bestået,F20,5
3649,1017,bestået,E18,5
3649,2502,bestået,E19,5
3649,1666,bestået,F20,10
3649,2403,bestået,F19,5
3649,2405,bestået,E19,5
3649,2526,bestået,F20,5
3649,1005,bestået,F19,20
3649,26027,bestået,F19,5
3649,2525,bestået,E18,10
3649,2601,bestået,F19,5
3649,S01-05-1,bestået,F20,5
3649,2417,bestået,F20,5
3649,10022,bestået,F19,10
3649,1025,bestået,E19,5
3649,2441,bestået,E19,5
3649,42101,bestået,F20,5
3649,2635,bestået,E19,5
3649,2418,bestået,E19,5
3649,42611,forsøg,F20,5
3649,42611,bestået,F20,5
3648,1017,bestået,E18,5
3648,1604,bestået,F20,5
3648,1227,forsøg,F20,5
3648,1227,bestået,F20,5
3648,2502,bestået,E19,5
3648,1125,bestået,E19,5
3648,1666,bestået,F20,10
3648,1018,bestået,E19,5
3648,2403,bestået,F19,5
3648,2405,ikke bestået,E19,5
3648,2526,bestået,F20,5
3648,1005,bestået,F19,20
3648,2525,bestået,E18,10
3648,2601,forsøg,F19,5
3648,2601,bestået,F19,5
3648,S01-05-1,bestået,F20,5
3648,10022,bestået,F19,10
3648,1025,bestået,E19,5
3648,42101,bestået,F19,5
3648,2635,bestået,E19,5
3648,42611,bestået,F20,5
3647,1017,bestået,E18,5
3647,1227,bestået,F19,5
3647,2502,bestået,E18,5
3647,1125,bestået,E19,5
3647,1666,bestået,F20,10
3647,1018,bestået,E19,5
3647,1325,bestået,F20,5
3647,10041,bestået,E19,5
3647,2403,bestået,F19,5
3647,2405,bestået,E19,5
3647,2526,bestået,F20,5
3647,1005,forsøg,F19,20
3647,42610,bestået,F19,5
3647,42430,bestået,E18,5
3647,S01-05-1,bestået,F20,5
3647,26000,bestået,E18,5
3647,10022,bestået,F19,10
3647,1025,bestået,E19,5
3647,42101,bestået,F19,5
3647,2635,bestået,E18,5
3647,2105,bestået,F19,5
3646,1017,bestået,E18,5
3646,2450,bestået,F19,5
3646,2402,bestået,F18,5
3646,S01-10-1,bestået,E19,10
3646,1227,bestået,F20,5
3646,2502,bestået,E18,5
3646,1125,bestået,E19,5
3646,1325,bestået,F20,5
3646,2443,bestået,F19,5
3646,2405,bestået,E19,5
3646,2526,bestået,F20,5
3646,1005,bestået,F18,20
3646,2525,bestået,E18,10
3646,2601,bestået,F19,5
3646,2110,bestået,E19,5
3646,2417,bestået,F20,5
3646,42611,bestået,F19,5
3646,26000,bestået,F18,5
3646,10022,bestået,F19,10
3646,S1676,bestået,E20,0
3646,1025,bestået,E18,5
3646,42101,bestået,F20,5
3646,2635,bestået,E19,5
3646,2105,bestået,F19,5
3645,31400,bestået,E18,10
3645,1017,bestået,E18,5
3645,2402,bestået,F19,5
3645,2170,bestået,F20,5
3645,1037,bestået,F18,5
3645,1125,bestået,E18,5
3645,10033,bestået,E17,10
3645,1666,bestået,F20,10
3645,2526,bestået,F20,5
3645,2512,bestået,F20,5
3645,1005,bestået,F18,20
3645,26027,bestået,F18,5
3645,2525,ikke bestået,E19,10
3645,2601,bestået,F19,5
3645,30100,bestået,E17,10
3645,2417,bestået,F20,5
3645,2102,bestået,F19,5
3645,42101,bestået,F19,5
3645,2105,bestået,F19,5
3645,42611,bestået,F20,5
3644,1017,bestået,E18,5
3644,1125,bestået,E19,5
3644,1666,bestået,F20,10
3644,1018,bestået,E19,5
3644,1325,bestået,F20,5
3644,2403,bestået,F19,5
3644,2405,bestået,E19,5
3644,2526,bestået,F20,5
3644,1005,bestået,F19,20
3644,26027,bestået,F20,5
3644,2525,bestået,E18,10
3644,2601,bestået,F19,5
3644,2417,bestået,F20,5
3644,10022,bestået,F19,10
3644,1025,bestået,E19,5
3644,42101,bestået,F19,5
3644,2635,bestået,E19,5
3644,2418,bestået,E19,5
3643,1017,bestået,E18,5
3643,2402,bestået,F19,5
3643,1227,bestået,F20,5
3643,1410,bestået,F19,5
3643,1125,bestået,E18,5
3643,1666,bestået,F19,10
3643,1018,bestået,E19,5
3643,2610,bestået,E19,5
3643,B01-15,bestået,F20,15
3643,2526,bestået,F20,5
3643,10018,bestået,F19,10
3643,1005,bestået,F18,20
3643,26027,bestået,F20,5
3643,42114,bestået,E19,5
3643,2601,bestået,F19,5
3643,2623,bestået,E19,5
3643,1025,bestået,E18,5
3643,1418,bestået,E19,5
3643,24002,bestået,E17,10
3643,24004,bestået,F18,5
3643,42101,bestået,E18,5
3643,2631,bestået,E18,5
3643,2635,bestået,E19,5
3643,42611,bestået,F20,5
3642,1017,bestået,E18,5
3642,2450,bestået,E19,5
3642,1227,ikke bestået,F20,5
3642,2502,bestået,E19,5
3642,1125,bestået,E19,5
3642,1666,bestået,F20,10
3642,2403,bestået,F19,5
3642,2405,bestået,E19,5
3642,2526,bestået,F20,5
3642,1005,bestået,F19,20
3642,26028,bestået,E19,5
3642,2525,bestået,E18,10
3642,2601,bestået,F19,5
3642,10022,bestået,F19,10
3642,1025,bestået,E19,5
3642,42101,bestået,F20,5
3642,2635,bestået,E19,5
3641,1017,bestået,E18,5
3641,1604,bestået,F20,5
3641,1227,bestået,F20,5
3641,2502,bestået,E19,5
3641,1125,bestået,E19,5
3641,1666,bestået,F20,10
3641,2610,bestået,E19,5
3641,2403,bestået,F19,5
3641,2405,bestået,E19,5
3641,2526,bestået,F20,5
3641,1005,bestået,F19,20
3641,2525,bestået,E18,10
3641,2601,bestået,F19,5
3641,S01-05-1,bestået,F20,5
3641,10022,bestået,F19,10
3641,1025,bestået,E19,5
3641,42101,bestået,F19,5
3641,2635,bestået,E19,5
3640,1017,bestået,E18,5
3640,1125,bestået,E19,5
3640,1666,bestået,F20,10
3640,1018,bestået,E19,5
3640,1325,bestået,F20,5
3640,2403,bestået,F19,5
3640,2405,bestået,E19,5
3640,2526,bestået,F20,5
3640,1005,bestået,F19,20
3640,26027,bestået,F20,5
3640,2525,bestået,E18,10
3640,2601,bestået,F19,5
3640,S01-05-1,bestået,F20,5
3640,10022,bestået,F19,10
3640,1025,bestået,E19,5
3640,1418,bestået,E19,5
3640,42101,forsøg,F19,5
3640,42101,bestået,F19,5
3640,2635,bestået,E19,5
3640,2105,bestået,F19,5
3640,42611,bestået,F20,5
3639,1017,bestået,E18,5
3639,1227,bestået,F20,5
3639,1125,bestået,E19,5
3639,1666,bestået,F20,10
3639,1666,forsøg,F20,10
3639,2403,bestået,F19,5
3639,2405,bestået,E19,5
3639,2526,bestået,F20,5
3639,1005,bestået,F19,20
3639,26027,bestået,F19,5
3639,2525,bestået,E18,10
3639,2601,bestået,F19,5
3639,S01-05-1,bestået,F20,5
3639,2417,bestået,F20,5
3639,10022,bestået,F19,10
3639,1025,bestået,E19,5
3639,2635,bestået,E19,5
3639,2418,bestået,E19,5
3639,42611,bestået,F20,5
3638,1017,bestået,E18,5
3638,2502,bestået,E19,5
3638,1125,bestået,E19,5
3638,1666,bestået,F20,10
3638,1018,bestået,E19,5
3638,2610,bestået,E19,5
3638,2403,bestået,F19,5
3638,2405,bestået,E19,5
3638,2526,bestået,F20,5
3638,1005,bestået,F19,20
3638,26027,bestået,F19,5
3638,2525,bestået,E18,10
3638,2601,bestået,F19,5
3638,2417,bestået,F20,5
3638,10022,bestået,F19,10
3638,1025,bestået,E19,5
3638,2102,bestået,F19,5
3638,42101,bestået,F20,5
3638,2635,bestået,E19,5
3638,2105,bestået,F20,5
3638,42611,bestået,F20,5
3637,2282,bestået,F20,7.5
3637,1017,bestået,E18,5
3637,1125,bestået,E19,5
3637,1666,bestået,F20,10
3637,1018,bestået,E19,5
3637,2403,bestået,F19,5
3637,2405,bestået,E19,5
3637,2526,bestået,F20,5
3637,1005,bestået,F19,20
3637,26027,bestået,F19,5
3637,2525,bestået,E18,10
3637,2601,bestået,F19,5
3637,2110,bestået,E19,5
3637,10022,bestået,F19,10
3637,1025,bestået,E19,5
3637,2635,bestået,E19,5
3637,2105,bestået,F19,5
3637,42611,bestået,F20,5
3636,1017,bestået,E18,5
3636,1227,bestået,F20,5
3636,1666,bestået,F20,10
3636,1018,bestået,E19,5
3636,2403,bestået,F19,5
3636,2405,bestået,E19,5
3636,2526,bestået,F20,5
3636,1005,bestået,F19,20
3636,26027,bestået,F19,5
3636,2141,bestået,F20,10
3636,2525,bestået,E18,10
3636,2601,bestået,F19,5
3636,42611,bestået,F19,5
3636,10022,bestået,F19,10
3636,1025,bestået,E19,5
3636,2635,bestået,E19,5
3635,1017,bestået,E18,5
3635,1125,bestået,E19,5
3635,1666,bestået,F20,10
3635,1018,bestået,E19,5
3635,1325,bestået,F20,5
3635,2403,bestået,F19,5
3635,2526,bestået,F20,5
3635,1005,bestået,F19,20
3635,26028,bestået,E19,5
3635,2525,bestået,E18,10
3635,2601,bestået,F19,5
3635,S01-05-1,bestået,F20,5
3635,10022,bestået,F19,10
3635,1025,bestået,E19,5
3635,42101,bestået,F19,5
3635,2635,bestået,E19,5
3635,42611,bestået,F20,5
3634,1017,bestået,E18,5
3634,1410,bestået,F20,5
3634,1125,bestået,E19,5
3634,1018,forsøg,E19,5
3634,1018,bestået,F20,5
3634,2403,ikke bestået,F19,5
3634,2403,forsøg,F19,5
3634,2405,ikke bestået,E19,5
3634,2526,bestået,F20,5
3634,1005,forsøg,F19,20
3634,1005,bestået,F19,20
3634,26027,forsøg,F19,5
3634,26027,bestået,F20,5
3634,26027,forsøg,F19,5
3634,2525,bestået,E18,10
3634,2601,forsøg,F19,5
3634,2601,bestået,F20,5
3634,2601,forsøg,F19,5
3634,10022,bestået,F19,10
3634,1025,ikke bestået,E19,5
3634,42101,ikke bestået,E19,5
3633,1017,bestået,E18,5
3633,2502,bestået,E19,5
3633,1125,bestået,E19,5
3633,1666,bestået,F20,10
3633,1018,bestået,E19,5
3633,1325,forsøg,F20,5
3633,1325,bestået,F20,5
3633,10041,bestået,E19,5
3633,2403,bestået,F19,5
3633,2526,bestået,F20,5
3633,1005,bestået,F19,20
3633,26027,bestået,F19,5
3633,2525,bestået,E18,10
3633,2601,bestået,F19,5
3633,S01-05-1,bestået,F20,5
3633,10022,bestået,F19,10
3633,1025,bestået,E19,5
3633,2635,bestået,E19,5
3633,42611,bestået,F20,5
3632,1017,bestået,E18,5
3632,2450,bestået,F20,5
3632,2502,bestået,E19,5
3632,1125,bestået,E19,5
3632,1666,bestået,F20,10
3632,1325,ikke bestået,F20,5
3632,2403,bestået,F19,5
3632,2405,bestået,E19,5
3632,2526,bestået,F20,5
3632,1005,bestået,F19,20
3632,26027,bestået,F19,5
3632,2525,bestået,E18,10
3632,2601,bestået,F19,5
3632,10022,bestået,F19,10
3632,1025,bestået,E19,5
3632,42101,bestået,F20,5
3632,2635,bestået,E19,5
3631,1017,bestået,E18,5
3631,2450,bestået,F20,5
3631,2502,bestået,E19,5
3631,1666,bestået,F20,10
3631,1018,bestået,E19,5
3631,2610,bestået,E19,5
3631,2403,bestået,F19,5
3631,42611,bestået,E19,5
3631,2405,bestået,E19,5
3631,2526,bestået,F20,5
3631,1005,bestået,F19,20
3631,26027,bestået,F19,5
3631,2525,bestået,E18,10
3631,2601,bestået,F19,5
3631,2417,bestået,F20,5
3631,10022,bestået,F19,10
3631,1025,bestået,E19,5
3631,42101,bestået,F20,5
3631,2635,bestået,E19,5
3630,42112,bestået,E19,5
3630,1017,bestået,E18,5
3630,1604,bestået,F20,5
3630,2502,bestået,E19,5
3630,1666,bestået,F20,10
3630,1018,bestået,E19,5
3630,2403,bestået,F19,5
3630,2526,bestået,F20,5
3630,1005,bestået,F19,20
3630,26027,bestået,F19,5
3630,2525,bestået,E18,10
3630,2601,bestået,F19,5
3630,S01-05-1,bestået,F20,5
3630,2417,bestået,F20,5
3630,10022,bestået,F19,10
3630,1025,bestået,E19,5
3630,42101,bestået,E19,5
3630,2635,bestået,E19,5
3630,2105,bestået,F20,5
3629,1017,bestået,E18,5
3629,2502,bestået,E19,5
3629,1125,bestået,E19,5
3629,1666,bestået,F20,10
3629,2610,bestået,E19,5
3629,2403,bestået,F19,5
3629,2405,bestået,E19,5
3629,2526,bestået,F20,5
3629,1005,bestået,F19,20
3629,26027,bestået,F19,5
3629,2525,bestået,E18,10
3629,2601,bestået,F19,5
3629,2417,bestået,F20,5
3629,10022,bestået,F19,10
3629,1025,bestået,E19,5
3629,42101,bestået,F20,5
3629,2635,bestået,E19,5
3629,2105,bestået,F20,5
3629,42611,bestået,F20,5
3628,1017,bestået,E18,5
3628,1125,bestået,E19,5
3628,1666,bestået,F20,10
3628,1018,bestået,E19,5
3628,2403,bestået,F19,5
3628,2526,bestået,F20,5
3628,1005,bestået,F19,20
3628,2525,bestået,E18,10
3628,2601,bestået,F19,5
3628,2157,bestået,E19,5
3628,S01-05-1,bestået,F20,5
3628,2417,bestået,F20,5
3628,10022,bestået,F19,10
3628,1025,bestået,E19,5
3628,42101,bestået,E19,5
3628,2635,bestået,E19,5
3628,2105,bestået,F19,5
3627,1017,bestået,E19,5
3627,10033,bestået,E18,10
3627,1666,bestået,F20,10
3627,1018,bestået,E19,5
3627,2403,bestået,F19,5
3627,1005,bestået,F19,20
3627,2525,bestået,E19,10
3627,26000,bestået,F19,5
3627,1025,bestået,E19,5
3627,42611,bestået,F20,5
3626,1017,bestået,E18,5
3626,2402,bestået,F18,5
3626,2502,bestået,E18,5
3626,2504,bestået,F19,5
3626,2514,bestået,F20,5
3626,2610,ikke bestået,E19,5
3626,2405,bestået,E19,5
3626,2526,bestået,F19,5
3626,1005,bestået,F18,20
3626,2525,bestået,E18,10
3626,2601,bestået,F19,5
3626,31501,bestået,E17,5
3626,2507,bestået,E19,5
3626,26000,bestået,F18,5
3626,10022,bestået,F19,10
3626,10022,forsøg,F19,10
3626,1025,bestået,E18,5
3626,1418,forsøg,E19,5
3626,1418,bestået,F20,5
3626,2102,bestået,F20,5
3626,42101,bestået,F19,5
3626,2635,forsøg,E19,5
3626,2635,bestået,F20,5
3626,2105,bestået,F20,5
3626,42611,bestået,F20,5
3626,42611,forsøg,F20,5
3625,1017,bestået,E19,5
3625,2403,bestået,F20,5
3625,1005,bestået,F20,20
3625,26027,bestået,F20,5
