student_id;course
5729;11376
5729;11966
5729;11023
5728;2450
5728;11020
5728;42281
5728;42274
5728;11900
5728;11124
5728;11376
5728;11353
5728;41237
5728;11080
5727;31240
5727;42372
5727;11900
5727;11142
5727;11034
5727;11353
5727;11080
5726;11352
5726;11320
5726;11909
5726;11066
5726;11050
5726;11961
5726;42340
5726;11353
5726;11351
5726;41237
5726;11023
5726;11080
5725;11352
5725;11320
5725;11909
5725;11066
5725;11050
5725;11961
5725;42340
5725;11353
5725;11351
5725;41237
5725;11023
5725;11080
5724;11352
5724;11320
5724;11050
5724;11961
5724;11022
5724;2633
5724;11353
5724;11351
5724;41237
5724;S11-05-1
5724;11023
5724;11080
5723;11320
5723;11961
5723;11900
5723;11142
5723;11376
5723;2601
5723;11351
5723;S11-05-1
5723;11023
5723;11080
5722;2450
5722;11020
5722;42281
5722;42274
5722;11900
5722;11353
5722;42429
5722;11080
5721;11352
5721;11320
5721;11066
5721;11463
5721;11050
5721;11365
5721;2633
5721;2633
5721;11353
5721;11117
5721;11351
5721;11351
5721;11023
5721;11080
5720;11909
5720;11050
5720;42490
5720;11900
5720;41628
5720;11023
5720;2631
5719;2450
5719;2450
5719;2450
5719;11222
5719;42372
5719;42490
5719;11124
5719;11982
5719;11116
5719;11080
5719;42090
5718;2450
5718;11020
5718;42196
5718;42281
5718;42274
5718;11900
5718;11124
5718;11353
5718;11080
5715;11222
5715;11522
5715;S11-05-1
5715;11080
5714;11222
5714;42282
5714;42372
5714;11034
5714;11117
5714;11080
5714;11127
5713;11352
5713;11352
5713;2450
5713;2450
5713;11050
5713;11961
5713;11343
5713;11022
5713;11022
5713;11365
5713;11353
5713;11351
5713;41237
5713;11023
5713;11080
5712;11115
5712;11522
5712;2562
5712;42433
5712;42281
5712;42281
5712;42490
5712;42280
5712;42280
5712;S11-05-2
5712;S11-05-1
5712;11080
5711;42259
5711;2450
5711;42490
5711;11900
5711;11124
5711;11034
5711;11221
5711;11080
5710;11222
5710;S11-05-1
5710;11080
5710;11127
5709;11222
5709;11222
5709;42433
5709;42372
5709;11982
5709;11116
5709;11080
5709;11127
5709;11127
5708;11222
5708;11522
5708;11124
5708;11117
5708;11221
5708;11982
5708;42087
5707;11222
5707;42196
5707;42415
5707;42372
5707;11124
5707;11080
5707;11127
5707;42270
5706;11222
5706;42196
5706;42415
5706;42372
5706;11124
5706;11080
5706;11127
5706;42270
5705;11222
5705;11222
5705;42274
5705;42490
5705;11900
5705;11080
5705;11127
5705;42087
5704;42372
5704;11900
5704;11142
5704;11034
5703;42259
5703;42372
5703;11034
5703;11080
5702;42259
5702;11020
5702;11050
5702;42433
5702;42490
5702;11142
5702;11022
5702;11034
5702;11080
5701;2450
5701;S11-10-1
5701;31240
5701;42372
5701;11142
5701;11982
5701;11080
5700;11222
5700;42433
5700;42490
5700;11900
5700;11900
5700;11221
5700;11080
5699;11222
5699;11117
5699;11080
5698;11222
5698;42282
5698;11900
5698;11900
5698;11142
5698;S11-15-1
5698;11116
5697;42259
5697;31240
5697;42281
5697;11900
5697;11142
5697;11142
5697;11124
5697;11080
5696;88383
5696;11020
5696;11066
5696;11115
5696;31240
5696;42490
5696;11900
5696;42280
5696;47420
5696;11122
5696;11122
5696;11122
5696;11124
5696;11124
5696;11376
5696;11117
5696;11117
5696;11080
5695;11222
5695;11522
5695;42372
5695;31241
5695;11080
5694;42259
5694;31250
5694;42282
5694;42282
5694;42433
5694;42372
5694;42490
5694;11034
5694;12205
5694;11080
5693;11066
5693;11222
5693;12132
5693;11115
5693;11522
5693;42372
5693;31241
5693;11982
5693;11080
5693;2631
5684;11222
5684;11522
5684;S11-05-1
5683;42433
5683;42372
5683;42490
5683;12205
5682;11352
5682;11022
5682;11353
5681;2450
5681;11222
5681;42282
5681;11900
5681;11124
5681;11034
5681;11221
5680;2450
5680;11222
5680;42282
5680;42274
5680;11900
5680;11124
5680;11221
5679;11352
5679;11066
5679;11050
5679;11966
5679;11127
5679;11465
5678;11352
5678;11066
5678;11961
5678;42372
5678;42340
5678;42430
5678;11353
5678;11351
5678;41237
5678;11982
5678;11023
5674;11352
5674;2580
5674;11022
5674;11365
5673;11108
5673;11124
5673;11117
5673;11080
5673;11127
5672;11222
5672;31240
5672;42433
5671;42282
5671;42433
5671;11900
5671;11142
5671;11124
5671;11080
5671;42270
5670;42282
5670;31240
5670;42433
5670;11353
5670;41628
5670;31241
5670;11080
5669;11115
5669;42282
5669;42281
5669;11900
5669;11124
5656;11222
5656;11117
5656;11080
5655;11222
5655;11522
5654;11222
5654;11522
5653;11222
5653;11522
5652;42433
5652;11080
5651;11222
5651;1005
5651;S11-05-1
5651;42429
5651;11080
5650;42259
5650;11050
5650;42433
5650;42490
5650;11900
5650;11353
5650;11080
5649;11222
5649;11115
5649;31240
5649;31240
5649;11982
5649;11116
5649;11080
5649;11127
5648;11222
5648;42196
5648;42282
5648;42433
5648;42281
5648;42274
5648;42490
5648;11142
5648;12210
5648;11982
5648;30530
5647;11222
5647;11050
5647;42196
5647;42282
5647;42433
5647;42281
5647;42281
5647;42274
5647;42490
5647;11142
5647;11982
5647;11080
5646;11222
5646;11993
5646;11080
5645;11222
5645;11522
5645;11080
5645;11127
5643;2450
5643;2450
5643;11080
5642;11352
5642;11022
5642;11353
5642;S11-05-1
5641;11320
5641;2450
5641;11050
5641;11900
5641;11034
5641;11353
5641;41237
5641;S11-05-1
5641;11080
5640;11352
5640;11352
5640;11352
5640;11050
5640;11961
5640;11311
5640;11311
5640;11311
5640;42490
5640;11993
5639;S11-10-1
5639;11318
5639;11318
5639;11305
5639;11982
5639;S11-05-4
5639;11305
5639;11080
5625;11352
5625;11995
5625;11050
5625;42433
5625;11961
5625;42490
5625;11365
5625;S11-05-1
5625;42429
5625;11080
5625;42270
5624;11352
5624;2450
5624;11376
5624;11353
5624;41237
5623;31240
5623;42490
5623;11117
5622;31240
5622;31240
5622;42490
5622;11117
5621;11080
5620;11050
5620;42490
5620;11080
5619;11352
5619;11352
5619;11320
5619;11320
5619;11050
5619;42196
5619;42433
5619;42490
5619;11900
5619;11365
5619;S11-05-1
5618;11050
5618;42490
5618;11080
5617;11352
5617;42490
5617;11022
5617;11022
5617;11466
5617;S11-05-1
5617;42270
5616;42490
5616;11022
5616;42430
5616;S11-05-1
5616;42270
5615;11050
5615;11353
5615;11569
5614;11050
5614;42433
5614;42490
5614;11900
5614;11142
5614;11034
5614;11353
5614;11080
5613;11222
5613;42281
5613;11142
5613;11353
5613;11116
5613;11127
5613;42087
5612;11222
5612;42433
5612;S11-05-2
5612;11124
5612;S11-05-3
5612;S11-05-1
5612;41628
5612;11080
5611;11050
5611;42435
5611;42433
5611;11353
5611;11080
5610;42259
5610;S11-10-1
5610;11222
5610;11900
5610;S11-10-2
5610;11124
5610;11034
5610;11221
5610;11080
5609;11320
5609;11050
5609;42196
5609;42433
5609;42490
5609;11034
5609;S11-05-1
5609;11080
5609;2631
5608;11050
5608;42282
5608;42372
5608;42490
5608;11900
5608;11353
5608;11351
5608;11080
5604;11066
5604;42372
5604;11022
5604;11982
5601;S11-10-1
5601;42433
5601;42490
5601;11034
5601;11129
5601;11982
5601;11116
5601;11080
5601;11127
5601;42087
5600;11320
5600;42259
5600;2561
5600;2450
5600;11222
5600;11050
5600;2562
5600;11900
5600;2580
5600;11022
5600;11124
5600;11353
5600;S11-05-1
5600;2102
5600;11080
5599;11352
5599;11320
5599;42259
5599;2450
5599;41525
5599;41525
5599;11050
5599;11900
5599;2580
5599;11124
5599;11353
5599;11351
5599;41237
5599;S11-05-1
5599;11080
5598;11320
5598;42259
5598;2450
5598;11222
5598;11050
5598;2562
5598;11900
5598;2580
5598;11022
5598;11124
5598;11353
5598;S11-05-1
5598;2102
5598;11080
5586;11320
5586;11365
5586;11376
5586;11353
5585;11352
5585;11961
5585;11022
5585;11365
5584;42372
5583;11352
5583;2450
5583;2450
5583;11022
5583;11022
5583;11365
5583;11353
5582;11115
5582;42433
5582;11022
5582;11129
5582;12205
5582;11127
5581;11117
5581;11080
5581;11127
5580;11115
5580;47330
5580;11124
5580;11353
5580;11116
5580;11080
5579;11352
5579;11050
5579;42196
5579;42490
5579;11034
5579;11351
5579;11351
5579;S11-05-1
5579;11080
5579;2631
5578;41525
5578;11020
5578;11050
5578;11365
5578;2632
5578;11353
5578;41237
5578;S11-05-1
5578;11023
5578;11080
5577;41525
5577;11020
5577;11050
5577;11365
5577;2632
5577;11353
5577;41237
5577;S11-05-1
5577;11023
5577;11080
5576;11222
5576;42372
5576;11900
5576;11117
5576;11116
5576;11080
5575;42433
5575;11129
5575;11127
5574;11222
5574;42196
5574;42415
5574;42372
5574;11124
5574;11080
5574;11127
5574;42270
5573;11222
5573;11115
5573;42196
5573;31240
5573;42490
5573;11900
5573;11142
5573;11117
5573;31241
5573;11080
5572;11352
5572;11352
5572;11320
5572;11320
5572;11050
5572;11961
5572;11464
5572;11365
5572;11034
5572;11376
5572;11080
5571;11222
5570;11352
5570;11320
5570;11331
5570;11319
5570;42490
5570;11563
5570;S11-05-2
5570;11353
5570;11351
5570;11351
5570;S11-05-1
5570;11465
5570;42270
5570;11569
5569;E11-30
5569;11352
5569;11320
5569;11331
5569;41525
5569;41525
5569;11020
5569;11050
5569;41106
5569;11022
5569;11374
5569;41237
5569;42429
5569;42429
5569;11023
5569;11080
5569;11465
5569;11375
5568;E11-30
5568;11352
5568;11320
5568;11331
5568;41525
5568;41525
5568;11020
5568;11050
5568;41106
5568;11022
5568;11374
5568;41237
5568;42429
5568;42429
5568;11023
5568;11080
5568;11465
5568;11375
5567;E11-30
5567;11352
5567;11320
5567;41525
5567;41525
5567;11020
5567;11050
5567;11319
5567;41106
5567;11022
5567;11374
5567;41237
5567;42429
5567;42429
5567;11023
5567;11080
5567;11465
5567;11375
5566;E11-30
5566;11352
5566;11320
5566;41525
5566;41525
5566;11020
5566;11050
5566;11318
5566;41106
5566;11376
5566;11351
5566;11351
5566;11374
5566;41237
5566;11305
5566;11080
5566;11569
5566;11375
5565;S41-05-1
5565;41111
5565;11352
5565;11320
5565;11320
5565;41106
5565;41113
5565;11347
5565;11351
5565;11346
5565;41237
5564;E11-35
5564;41111
5564;11020
5564;11222
5564;11115
5564;42490
5564;11142
5564;11122
5564;11129
5564;11221
5564;S11-05-1
5564;31241
5564;11127
5563;11352
5563;11320
5563;11020
5563;11050
5563;S11-07-1
5563;42490
5563;11353
5563;11346
5563;41237
5563;31241
5563;41811
5563;11465
5562;11320
5562;41126
5562;11464
5562;41106
5562;41224
5562;41224
5562;11430
5562;11351
5562;11351
5562;41237
5561;41111
5561;41126
5561;41225
5561;11464
5561;41106
5561;41113
5561;41224
5561;11430
5561;41237
5561;11465
5560;11352
5560;11020
5560;42282
5560;42435
5560;42490
5560;42105
5560;11022
5560;12210
5560;11129
5560;42438
5560;11351
5559;E11-30
5559;11020
5559;11222
5559;11222
5559;42196
5559;11022
5559;11122
5559;11124
5559;11116
5559;11127
5558;41111
5558;42259
5558;11222
5558;11222
5558;11115
5558;42433
5558;42274
5558;42490
5558;42280
5558;11034
5558;11376
5558;11221
5558;E42-30
5558;11080
5558;42275
5556;41111
5556;41126
5556;2450
5556;11464
5556;41106
5556;41113
5556;2601
5556;11467
5556;41237
5556;11465
5556;11375
5556;2631
5555;E11-30
5555;11320
5555;11331
5555;41525
5555;11020
5555;11050
5555;11319
5555;11351
5555;41237
5555;S11-05-1
5555;42429
5555;42429
5555;11023
5555;11465
5555;11569
5555;11375
5552;11352
5552;11352
5552;11442
5552;S11-10-1
5552;11020
5552;11320
5552;11050
5552;11418
5552;11418
5552;41106
5552;11376
5552;11376
5552;2409
5552;11080
5552;11351
5552;11351
5552;31241
5552;11023
5552;11023
5552;11127
5552;11127
5552;11465
5551;41111
5551;11857
5551;11318
5551;42490
5551;11858
5551;11859
5551;41224
5551;11854
5551;11305
5549;41111
5549;41126
5549;41225
5549;11464
5549;41106
5549;41113
5549;41224
5549;11430
5549;2633
5549;11351
5548;41111
5548;11352
5548;11331
5548;2450
5548;28864-1
5548;42490
5548;11563
5548;41106
5548;11347
5548;11351
5548;41237
5548;11465
5548;11569
5548;11450
5547;11352
5547;11331
5547;28864-1
5547;42490
5547;11563
5547;11347
5547;2633
5547;11353
5547;11351
5547;41237
5547;11023
5547;11465
5547;11569
5547;11450
5546;11451
5546;11352
5546;41117
5546;42433
5546;42490
5546;11563
5546;11563
5546;41106
5546;11034
5546;11351
5546;11351
5546;S11-05-1
5546;11031
5546;11080
5546;11465
5546;42270
5545;11352
5545;42490
5545;11365
5545;11353
5544;11352
5544;11320
5544;11050
5544;11365
5544;11034
5544;11466
5544;11353
5544;11351
5544;41237
5544;11305
5544;11305
5544;11080
5544;11465
5543;41111
5543;41521
5543;11563
5543;41106
5543;41113
5543;11351
5543;41237
5542;41111
5542;11352
5542;11320
5542;11020
5542;42196
5542;41106
5542;42430
5542;11300
5542;11353
5542;11351
5542;41237
5542;11023
5541;S41-05-1
5541;41111
5541;11352
5541;41525
5541;11318
5541;41106
5541;41113
5541;11347
5541;11353
5541;11353
5541;11351
5541;41237
5540;41111
5540;11352
5540;2450
5540;41525
5540;11318
5540;41106
5540;41113
5540;11347
5540;11351
5540;41237
5539;41111
5539;11352
5539;11320
5539;11331
5539;11050
5539;41106
5539;11034
5539;11353
5539;11351
5539;41237
5539;11305
5538;11352
5538;11331
5538;42490
5538;11464
5538;11563
5538;41106
5538;11034
5538;11430
5538;2633
5538;11300
5538;11351
5538;11465
5537;11352
5537;11320
5537;11319
5537;42490
5537;41106
5537;11376
5537;11351
5537;41237
5537;11023
5536;41111
5536;11464
5536;41106
5536;41224
5536;11376
5536;11466
5536;11430
5536;11300
5536;11351
5536;41237
5536;S11-05-1
5536;11465
5535;41111
5535;11331
5535;42274
5535;42490
5535;11464
5535;41106
5535;2633
5535;11467
5535;41237
5535;11465
5534;11352
5534;11352
5534;11320
5534;11331
5534;41525
5534;11464
5534;S11-05-2
5534;11466
5534;11353
5534;11351
5534;41237
5534;11465
5534;11465
5533;42259
5533;41126
5533;46300
5533;2450
5533;2450
5533;41129
5533;42490
5533;41315
5533;41113-2
5533;11376
5533;11376
5533;2601
5533;11300
5533;S11-05-1
5533;41822
5532;41111
5532;11320
5532;41126
5532;S42-05-1
5532;42433
5532;41106
5532;11376
5532;11351
5532;42892
5531;41106
5531;11376
5531;11466
5531;11300
5531;41237
5531;11465
5530;41111
5530;41126
5530;11418
5530;11464
5530;41106
5530;41113
5530;41224
5530;41224
5530;41224
5530;11430
5530;2633
5530;11465
5529;11365
5529;11034
5529;11351
5529;41237
5529;11023
5529;11080
5529;2631
5526;42490
5526;11563
5526;11563
5526;41106
5526;11365
5526;11300
5526;41237
5525;41126
5525;42490
5525;11464
5525;41315
5525;11563
5525;11563
5525;41106
5524;42259
5524;11115
5524;42282
5524;42433
5524;42490
5524;11034
5524;S11-05-1
5524;11080
5524;11465
5523;11020
5523;11050
5523;41106
5523;11365
5523;11351
5523;41237
5523;11023
5523;11080
5523;11375
5522;11352
5522;11352
5522;11352
5522;11320
5522;42259
5522;11331
5522;11050
5522;11961
5522;42490
5522;42280
5522;11365
5522;11034
5522;11376
5522;11351
5522;11351
5522;11374
5522;11346
5522;41237
5522;2631
5522;2631
5521;E11-30
5521;11352
5521;11320
5521;41214
5521;11020
5521;11050
5521;11563
5521;11563
5521;41106
5521;11365
5521;11466
5521;11351
5521;11374
5521;11346
5521;11346
5521;11346
5521;31241
5521;11023
5521;11080
5521;11465
5520;11352
5520;11320
5520;11331
5520;41214
5520;11020
5520;11050
5520;E11-32
5520;30510
5520;11563
5520;11563
5520;11563
5520;11376
5520;11376
5520;11376
5520;11351
5520;11374
5520;11346
5520;11023
5520;11023
5520;11023
5520;11080
5520;11465
5520;11465
5519;11352
5519;11352
5519;11352
5519;2450
5519;42286
5519;11365
5519;11347
5519;11376
5519;11376
5519;11376
5519;11353
5519;11346
5519;41237
5519;11023
5519;11080
5518;11352
5518;11320
5518;11319
5518;42490
5518;41106
5518;11347
5518;11376
5518;11300
5518;11351
5518;41237
5518;11023
5517;S41-05-1
5517;11352
5517;41106
5517;11124
5517;11353
5517;11351
5517;41237
5516;42490
5516;11376
5516;11300
5516;41237
5516;31241
5516;11305
5515;S41-05-1
5515;41111
5515;11352
5515;11320
5515;2450
5515;41106
5515;41113
5515;11347
5515;11351
5515;11346
5515;41237
5514;11352
5514;11320
5514;11020
5514;2405
5514;11022
5514;11365
5514;11376
5514;11353
5514;41237
5514;11023
5514;11080
5513;11352
5513;2450
5513;41525
5513;11365
5513;11347
5513;11353
5513;11353
5513;11351
5513;41237
5513;11023
5513;11080
5512;11352
5512;11320
5512;11563
5512;11353
5512;11351
5512;41237
5512;S11-05-1
5512;11023
5512;11080
5512;11569
5511;11352
5511;11320
5511;11050
5511;11034
5511;11466
5511;11353
5511;11351
5511;41237
5511;11023
5511;11080
5511;11465
5511;11569
5508;2450
5508;42490
5508;11376
5507;41111
5507;11020
5507;41117
5507;11351
5506;11352
5506;42433
5506;41106
5506;11365
5506;11034
5506;11466
5506;11353
5506;11351
5506;11023
5506;11023
5506;11080
5506;2631
5505;41126
5505;42490
5505;41315
5504;41111
5504;11352
5504;11320
5504;41106
5504;41113
5504;11353
5504;11351
5504;41237
5504;11305
5503;41111
5503;41111
5503;11352
5503;11320
5503;11320
5503;2450
5503;41106
5503;41113
5503;11351
5503;11346
5503;41237
5502;11352
5502;S11-10-1
5502;11020
5502;11961
5502;11022
5502;11124
5502;11129
5502;11353
5502;11346
5502;11023
5502;11080
5501;11222
5501;11115
5501;11122
5501;11116
5501;11080
5501;11127
5500;41111
5500;2450
5500;11050
5500;42433
5500;11464
5500;41106
5500;41224
5500;11430
5500;11080
5500;11465
5499;11352
5499;11320
5499;11020
5499;11563
5499;11353
5499;41237
5499;42429
5499;41561
5499;11023
5499;11080
5499;11569
5498;11451
5498;11857
5498;11563
5498;11858
5498;11859
5498;11466
5498;11854
5498;11023
5498;11080
5498;11375
5497;2450
5497;11222
5497;11115
5497;11124
5497;2633
5497;2633
5497;11117
5497;11221
5497;11080
5497;2105
5496;11352
5496;42259
5496;11222
5496;42282
5496;42435
5496;42433
5496;42274
5496;42490
5496;11122
5496;11034
5496;10603
5496;42429
5496;42429
5496;11080
5496;11465
5496;11465
5494;11050
5494;41106
5494;11080
5494;11465
5493;11222
5493;11115
5493;11124
5493;11129
5493;11117
5493;11221
5493;11080
5493;11127
5492;11050
5492;42282
5492;42433
5492;41315
5492;11563
5492;41106
5492;42430
5492;11376
5492;11116
5491;11222
5491;11115
5491;11124
5491;11129
5491;11117
5491;11221
5491;S11-05-1
5491;31241
5491;11080
5491;11127
5490;11108
5490;11222
5490;11115
5490;11124
5490;11129
5490;11117
5490;11221
5490;S11-05-1
5490;11080
5490;11127
5489;11352
5489;11320
5489;11020
5489;11050
5489;11353
5489;11351
5489;41237
5489;11023
5489;11080
5489;11465
5489;11569
5488;11020
5488;11222
5488;11115
5488;11022
5488;11122
5488;11129
5488;11351
5488;S11-05-1
5487;11222
5487;11115
5487;11124
5487;11034
5487;11129
5487;11117
5487;11221
5487;11127
5486;11222
5486;42433
5486;11420
5486;42490
5486;11122
5486;11034
5486;42430
5486;11376
5486;11127
5482;11020
5482;11222
5482;11115
5482;31240
5482;2405
5482;11122
5481;41111
5481;2450
5481;28864-1
5481;11418
5481;42490
5481;11464
5481;41106
5481;11440
5481;41113
5481;11430
5481;11467
5481;11465
5479;11352
5479;11020
5479;11563
5479;11353
5479;41237
5479;11023
5479;11080
5478;11857
5478;11464
5478;11563
5478;11858
5478;11859
5478;11854
5478;11430
5478;S11-05-1
5478;11080
5475;11320
5475;11320
5475;11351
5474;11352
5474;11320
5474;11050
5474;11353
5474;11351
5474;41237
5474;11023
5474;11305
5474;11080
5474;11465
5474;2631
5473;11020
5473;11222
5473;11115
5473;42282
5473;12210
5473;11124
5473;11376
5473;11117
5473;11221
5473;11127
5472;11222
5472;11115
5472;42282
5472;11124
5472;11376
5472;11117
5472;11221
5472;11116
5472;11127
5471;S42-10-1
5471;11020
5471;11222
5471;42282
5471;42433
5471;42274
5471;42490
5471;11129
5470;S42-10-1
5470;11020
5470;11222
5470;42282
5470;42433
5470;42274
5470;42490
5470;11129
5470;42429
5469;11352
5469;11352
5469;42259
5469;11909
5469;11441
5469;42490
5469;11563
5469;11034
5469;11376
5469;11966
5469;11080
5469;11465
5469;11465
5468;11320
5468;11320
5468;11222
5468;11050
5468;42282
5468;42490
5468;11034
5468;S11-05-1
5468;42429
5468;11116
5468;11080
5467;41111
5467;11108
5467;11222
5467;31240
5467;11563
5467;11124
5467;42430
5467;11129
5467;31241
5454;11352
5454;42490
5454;11365
5454;11353
5453;11353
5453;41237
5453;11080
5453;11465
5453;11465
5452;11320
5452;11020
5452;11563
5452;11563
5452;11365
5452;11376
5452;11300
5452;11351
5452;11080
5451;11034
5451;11351
5451;11374
5451;41237
5451;11080
5451;2631
5450;11352
5450;11320
5450;11020
5450;11318
5450;11563
5450;11022
5450;11353
5450;41237
5450;11080
5449;11352
5449;11320
5449;42259
5449;11020
5449;42433
5449;11022
5449;11022
5449;11034
5449;11351
5449;11080
5448;11352
5448;11320
5448;42433
5448;42490
5448;11900
5448;11900
5448;11376
5448;11465
5448;11569
5448;11375
5447;11320
5447;11331
5447;11020
5447;42490
5447;11022
5447;11022
5447;11129
5447;11116
5446;11352
5446;11320
5446;11563
5446;41106
5446;11365
5446;11353
5446;11351
5446;41237
5446;11305
5446;11080
5446;11569
5445;11352
5445;S11-10-1
5445;11020
5445;11961
5445;11022
5445;11124
5445;11347
5445;11353
5445;11351
5445;11346
5445;11080
5444;11020
5444;11020
5444;11115
5444;42490
5444;11022
5444;42430
5444;11023
5444;11080
5444;2631
5444;2631
5443;42259
5443;11020
5443;31240
5443;42433
5443;31241
5442;11352
5442;11352
5442;41516
5442;11020
5442;11066
5442;42490
5442;11022
5442;11122
5442;11376
5442;11376
5442;11300
5442;41237
5442;31241
5442;41811
5442;41811
5442;41811
5442;11023
5441;11352
5441;11320
5441;11331
5441;41525
5441;11020
5441;11376
5441;11353
5441;11351
5441;11351
5441;11374
5441;S11-05-1
5441;42429
5441;11569
5440;11352
5440;11320
5440;11020
5440;11020
5440;11050
5440;42196
5440;11311
5440;2633
5440;31241
5439;11352
5439;11365
5439;11353
5439;11569
5438;41111
5438;11352
5438;11352
5438;11320
5438;42196
5438;41106
5438;11353
5438;11351
5438;11346
5438;41237
5437;41111
5437;11352
5437;11320
5437;42196
5437;41106
5437;11353
5437;11351
5437;11346
5437;41237
5436;11122
5436;11351
5418;S41-05-1
5418;11352
5418;2450
5418;11353
5418;41237
5416;42490
5416;11365
5416;11353
5415;S41-05-1
5415;11320
5415;42490
5415;11376
5415;41237
5415;11023
5414;11352
5414;11124
5414;11365
5414;42430
5414;11353
5414;11023
5412;11352
5412;11320
5412;42490
5412;11343
5412;11365
5412;2633
5412;11351
5412;41237
5412;42429
5412;11465
5411;11352
5411;11320
5411;S11-10-1
5411;42196
5411;42490
5411;41106
5411;11351
5411;11351
5410;11352
5410;11352
5410;11352
5410;42435
5410;42490
5410;11464
5410;41106
5410;11351
5410;11374
5410;11465
5410;11569
5410;11569
5409;11352
5409;11320
5409;42196
5409;41106
5409;11300
5409;11353
5409;11351
5409;11346
5409;41237
5408;11320
5408;11222
5408;11034
5408;11351
5408;11374
5408;41237
5408;11080
5408;11465
5407;11352
5407;11320
5407;S11-10-1
5407;42196
5407;42490
5407;11351
5407;11411
5406;11320
5406;11318
5406;11563
5406;41237
5406;31241
5406;11080
5405;11352
5405;11320
5405;11050
5405;11563
5405;11353
5405;11351
5405;41237
5405;11023
5405;11080
5405;2631
5404;11320
5404;11050
5404;11353
5404;11351
5404;11346
5404;41237
5404;11023
5404;11080
5404;11465
5404;2631
5403;11352
5403;2450
5403;S11-05-2
5403;11022
5403;11376
5403;11353
5403;41237
5403;S11-05-1
5403;11569
5402;11320
5402;11331
5402;11222
5402;11222
5402;11522
5402;11376
5402;11353
5402;11117
5402;11351
5402;11116
5402;11080
5402;11127
5402;11127
5402;11569
5401;S41-05-1
5401;11352
5401;11320
5401;42490
5401;11563
5401;11365
5401;10603
5401;11351
5401;11351
5401;11374
5401;11346
5401;11346
5401;41237
5401;42429
5401;42429
5401;11023
5401;11023
5401;11465
5400;11352
5400;11320
5400;11319
5400;42490
5400;11563
5400;41106
5400;11022
5400;11365
5400;11376
5400;11351
5400;11374
5400;41237
5400;11023
5400;42270
5400;11375
5399;41126
5399;41106
5399;11569
5397;11222
5397;11115
5397;11124
5397;11129
5397;11117
5397;11221
5397;11080
5397;11127
5394;11352
5394;11320
5394;42433
5394;42490
5394;11376
5394;11465
5394;11569
5394;11375
5390;11320
5390;42259
5390;42433
5390;42351
5390;42490
5390;42430
5390;11376
5390;11080
5390;11569
5389;E11-30
5389;11352
5389;11320
5389;11331
5389;11442
5389;11050
5389;30510
5389;42490
5389;11464
5389;41106
5389;41106
5389;11365
5389;11365
5389;11351
5389;11351
5389;11374
5389;11023
5389;11465
5389;11375
5389;2631
5389;2631
5389;2631
5375;11353
5365;11353
5365;41237
5365;11080
5365;11465
5365;11465
5364;11352
5364;11563
5364;11376
5364;41237
5364;11023
5364;11305
5363;11352
5363;11320
5363;11020
5363;42433
5363;42490
5363;2633
5363;2633
5363;2633
5363;11351
5363;11080
5363;11465
5362;11352
5362;42490
5362;11365
5362;2632
5361;11352
5361;11320
5361;11563
5361;11365
5361;11353
5361;41237
5361;41561
5361;11023
5361;11080
5361;11569
5359;41111
5359;11451
5359;11331
5359;11020
5359;11857
5359;42274
5359;11563
5359;11858
5359;11859
5359;11854
5358;41111
5358;11451
5358;11352
5358;42490
5358;41106
5358;11365
5358;11376
5358;2633
5358;11351
5358;41237
5358;11465
5357;42185
5357;42282
5357;42433
5357;11464
5357;11563
5357;11563
5357;41106
5357;11466
5357;11351
5357;11080
5357;11465
5356;41126
5356;2450
5356;2687
5356;41225
5356;41317
5356;41106
5356;41224
5356;2623
5355;41111
5355;28864-1
5355;11418
5355;30510
5355;11464
5355;41106
5355;11376
5355;11430
5355;11467
5355;41237
5355;11465
5354;2405
5354;2405
5354;11022
5354;11022
5354;11124
5354;11124
5354;11080
5353;41126
5353;2687
5353;41317
5353;41106
5353;2623
5352;S41-05-1
5352;11352
5352;11320
5352;2687
5352;11376
5352;11351
5352;2623
5352;41237
5352;1418
5352;1617
5350;11857
5350;11853
5350;42490
5350;11142
5350;11858
5350;11859
5350;11116
5349;42451
5349;2450
5349;2431
5349;42576
5349;42417
5349;42578
5349;42490
5349;42114
5349;2806
5349;42577
5348;42137
5348;2456
5348;42576
5348;42417
5348;42578
5348;42490
5348;2807
5348;42577
5347;2450
5347;42114
5347;42104
5347;42576
5347;42435
5347;42186
5347;42578
5347;42490
5347;42105
5347;42114
5347;2633
5347;42879
5347;2806
5347;42577
5346;42112
5346;42137
5346;S42-05-1
5346;42401
5346;42104
5346;42576
5346;42578
5346;42115
5346;42111
5346;42577
5345;2456
5345;42576
5345;2514
5345;42186
5345;42578
5345;2180
5345;2454
5345;2458
5345;2806
5345;2582
5343;42137
5343;2450
5343;42576
5343;42417
5343;42490
5343;42543
5343;42430
5343;42438
5343;42879
5343;2806
5343;2631
5342;42576
5342;42417
5342;42575
5342;42578
5342;42490
5342;42430
5342;2806
5342;42577
5340;42576
5340;42417
5340;42435
5340;42575
5340;42578
5340;42490
5340;42543
5340;42430
5340;2806
5340;42577
5339;42112
5339;42137
5339;2450
5339;42104
5339;42576
5339;42435
5339;42186
5339;42578
5339;42105
5339;2806
5339;2417
5339;42577
5338;42137
5338;42137
5338;42585
5338;42180
5338;99999
5338;42576
5338;42417
